,channelId,channelTitle,video_id,title,thumbnail_url,tags,view_count,like_count,comment_count,duration
5174,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,7yqMZNRoVQg,Trump urges unity at final night of the RNC,https://i.ytimg.com/vi/7yqMZNRoVQg/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",862,15,3,PT1M8S
5175,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,LyK-d2g0XKA,Trump says 'no tax on tips' is part of his economic relief plan,https://i.ytimg.com/vi/LyK-d2g0XKA/mqdefault.jpg,"['RNC', 'Trump', 'abc', 'abcnl', 'convention', 'donald', 'economic', 'national', 'news', 'no', 'on', 'p_cmsid=2494279', 'p_vid=news-112089086', 'plan', 'relief', 'republican', 'tax', 'tips']",4187,68,66,PT2M10S
5176,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Bru-YvIcnU0,Trump takes direct jabs at Biden during RNC speech,https://i.ytimg.com/vi/Bru-YvIcnU0/mqdefault.jpg,"['ABC', 'Biden', 'Convention', 'Donald', 'Joe', 'National', 'RNC', 'Republican', 'Trump', 'abcnl', 'former', 'news', 'p_cmsid=2494279', 'p_vid=news-112088490', 'president']",3385,26,26,PT1M7S
5177,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,0QG_WVDiWn4,Trump jokes to Wisconsin: 'I'm trying to buy your vote',https://i.ytimg.com/vi/0QG_WVDiWn4/mqdefault.jpg,"['RNC', 'Trump', 'Wisconsin', 'abc', 'abcnl', 'buying', 'city', 'convention', 'economy', 'host', 'jokes', 'milwaukee', 'national', 'news', 'p_cmsid=2494279', 'p_vid=news-112088391', 'republican', 'votes']",3065,25,49,PT1M9S
5178,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,3VilWuY_ZYs,Trump gushes over Hulk Hogan's fiery RNC speech,https://i.ytimg.com/vi/3VilWuY_ZYs/mqdefault.jpg,"['abc', 'convention', 'donald', 'hogan', 'hulk', 'live', 'national', 'news', 'p_cmsid=2494279', 'p_vid=news-112088147', 'republican', 'rnc', 'speech', 'trump', 'wwe']",61537,1076,271,PT45S
5279,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Blqq57G6Rmo,Acting Head of the Secret Service blames his agency in Trump's assassination attempt,https://i.ytimg.com/vi/Blqq57G6Rmo/mqdefault.jpg,"['abc', 'agency', 'assissination', 'attempt', 'director', 'donald', 'news', 'p_cmsid=2494279', 'p_vid=news-112526466', 'secret', 'service', 'trump', 'wnt']",23264,120,66,PT1M35S
5280,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,AXTqmKguxn8,Acting Secret Service director testifies before Senate about Trump rally security,https://i.ytimg.com/vi/AXTqmKguxn8/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'SWAT', 'trump', 'assassination', 'attempt', 'shooter', 'roof', 'pennsylvania', 'Donald Trump', 'Thomas Matthew Crooks', 'failure', 'gma', 'abc news']",43791,519,294,PT7M8S
5281,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,li8e_uhyPJ8,Trump agrees to FBI interview for assassination attempt investigation,https://i.ytimg.com/vi/li8e_uhyPJ8/mqdefault.jpg,"['ABC', 'Biden', 'DC', 'Donald', 'Election', 'FBI', 'Harris', 'Joe', 'Kamala', 'News', 'Politics', 'Tonight', 'Trump', 'Washington', 'World', 'p_cmsid=2494279', 'p_vid=news-112387109']",15268,103,68,PT3M1S
5282,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,fneh65u_t3M,"Trump will sit for 'victim interview' in assassination attempt investigation, FBI says",https://i.ytimg.com/vi/fneh65u_t3M/mqdefault.jpg,"['News', 'p_cmsid=2494279', 'p_vid=news-112371543', 'Donald Trump', 'FBI', 'victim interview', 'assassination attempt', 'investigation', 'ABCNL', 'ABC News']",12149,120,196,PT1M38S
5283,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,KXMkDmV-TfA,Local SWAT team speaks out for 1st time on Trump assassination attempt,https://i.ytimg.com/vi/KXMkDmV-TfA/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'SWAT', 'trump', 'assassination', 'attempt', 'shooter', 'roof', 'pennsylvania', 'Donald Trump', 'Thomas Matthew Crooks', 'failure', 'gma', 'abc news']",1179895,10899,3683,PT5M45S
5284,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,rziP3dxb99c,Local SWAT team details account of Trump rally assassination attempt,https://i.ytimg.com/vi/rziP3dxb99c/mqdefault.jpg,"['News', 'p_cmsid=2494279', 'p_vid=news-112345802', 'SWAT', 'exclusive', 'Donald Trump', 'local', 'assassination', 'Butler', 'Pennsylvania', 'Cooke', 'investigation', 'protection', 'secret service', 'communication', 'ABC News', 'GMA']",286998,2908,1231,PT1M44S
5285,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,IdZB2yHh8cc,FBI Director Wray's testimony reveals new details about Trump assassination attempt,https://i.ytimg.com/vi/IdZB2yHh8cc/mqdefault.jpg,"['abc', 'assassination', 'attempt', 'bombs', 'director', 'fbi', 'gun', 'investigation', 'news', 'p_cmsid=2494279', 'p_vid=news-112231300', 'shooting', 'suspect', 'trump', 'weapons']",20623,303,95,PT5M16S
5286,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Ss_NlBlEpv4,New bodycam video from Trump assassination attempt,https://i.ytimg.com/vi/Ss_NlBlEpv4/mqdefault.jpg,"['2024', 'Convention', 'Crooks', 'Donald', 'Former', 'National', 'President', 'Republican', 'Thomas', 'Trump', 'Wisconsin', 'abc', 'abcnews', 'assassination', 'attempt', 'bodycam', 'candidates', 'elections', 'footage', 'p_cmsid=2494279', 'p_vid=news-112224038', 'politics', 'polls', 'us', 'voters']",77279,390,250,PT2M8S
5287,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,xDuGITu-GNs,President Biden releases statement following Secret Service director resignation,https://i.ytimg.com/vi/xDuGITu-GNs/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Butler', 'Donald', 'Former', 'Pennsylvania', 'President', 'Trump', 'assassination', 'bystander', 'gun', 'politics', 'rally', 'violence', 'cheatle', 'resigns', 'secret', 'service']",121121,814,876,PT7M53S
5288,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,VBeGFT5V4BU,Secret Service Director Kimberly Cheatle resigns in wake of Trump assassination attempt,https://i.ytimg.com/vi/VBeGFT5V4BU/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",83099,841,656,PT4M41S
5689,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,KMf_2Q2YMQg,"Good Morning America – Sunday, August 11, 2024",https://i.ytimg.com/vi/KMf_2Q2YMQg/mqdefault.jpg,"['News', 'Kamala Harris', 'Tim Walz', 'Donald Trump', 'JD Vance', 'campaign', 'politics', '2024 election', 'Your Voice Your Vote', 'Israel', 'Gaza', 'school', 'military strike', 'Middle East', 'war', 'Maui', 'Hawaii', 'FBI', 'police', 'investigation', 'FDA', 'Neffy', 'health', 'wellness', 'emergency allergic reaction', 'nasal spray', 'ABC News', 'GMA', 'Good Morning America', 'ABC']",34207,401,62,PT14M3S
5690,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,1HDjG-608f4,"Good Morning America – Saturday, August 10, 2024",https://i.ytimg.com/vi/1HDjG-608f4/mqdefault.jpg,"['News', 'tropical storm', 'Debby', 'weather', 'forecast', 'Gaza', 'Israel', 'strikes', 'war', 'Middle East', 'Ukraine', 'Russia', 'attack', 'mall', 'Kamala Harris', 'Donald Trump', '2024 election', 'Your Voice Your Vote', 'politics', 'campaign', 'crime', 'eye drop', 'court', 'FDA', 'MDMA', 'treatment', 'PTSD', 'medication', 'drugs', 'ABC News', 'GMA', 'Good Morning America', 'ABC']",46372,664,52,PT16M28S
5691,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,dWuI3N-0E8I,"Good Morning America Top Stories– Friday, August 9, 2024",https://i.ytimg.com/vi/dWuI3N-0E8I/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Debby', 'storm', 'Harris', 'Biden', 'Trump', 'politics', 'assassination', 'Crossfit', 'stocks', 'Olympics', 'Paris', 'athletes', 'Taylor Swift', 'Vienna', 'travel voucher', 'chess', 'panda', 'women', 'health', 'Bob Iger', 'Disney', 'D23', 'Moana', 'deals', 'fan', 'summer', 'Nicky Jam', 'music', 'ABC News', 'GMA']",47560,580,54,PT17M59S
5692,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,CHYC5f6zq64,"Good Morning America Top Stories– Thursday, August 8, 2024",https://i.ytimg.com/vi/CHYC5f6zq64/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",45625,608,55,PT18M8S
5693,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,yzPAfxPswcE,"Good Morning America Top Stories– Wednesday, August 7, 2024",https://i.ytimg.com/vi/yzPAfxPswcE/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",65358,750,120,PT18M13S
5694,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,8xlxUfg1rhY,"Good Morning America Top Stories – Tuesday, August 6, 2024",https://i.ytimg.com/vi/8xlxUfg1rhY/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",56216,665,151,PT17M42S
5695,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,_OrNQv-O92c,"Good Morning America Top Stories – Monday, August 5, 2024",https://i.ytimg.com/vi/_OrNQv-O92c/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Cate Blanchett talks new film', ""'Borderlands'; Nancy Pelosi talks new book"", '‘The Art of Power’; Hurricane Debby makes landfall in Florida Keywords: Cate Blanchett', 'Borderlands', 'Jamie Lee Curtis', 'Kevin Hart', 'Nancy Pelosi', 'The Art of Power', 'George Bodenheimer', 'Aerosmith', 'Adele', 'Red Cross', 'Kamala Harris', 'Joe Biden', 'Donald Trump', 'RFK', 'bear', 'Central Park', ""Rosie O'Donnell"", 'Hurricane Debby', 'abc news', 'gma']",74823,786,101,PT17M2S
5696,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Nc3i3TeAvMI,"Good Morning America Top Stories – Friday, August 2, 2024",https://i.ytimg.com/vi/Nc3i3TeAvMI/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",42769,538,72,PT18M1S
5697,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,RRliavWZCaw,"Good Morning America Top Stories– Thursday, August 1, 2024",https://i.ytimg.com/vi/RRliavWZCaw/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",44458,579,82,PT18M8S
5698,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,4p1wQn__myg,"Good Morning America Top Stories – Wednesday, July 31, 2024",https://i.ytimg.com/vi/4p1wQn__myg/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Matt Damon', 'Robert Jobson', 'Princess Catherine', 'The Instigators', 'royals', 'Kate Gibson', 'Charlie Gibson', 'Kamala Harris', 'Donald Trump', 'JD Vance', 'wildfires', 'FDA', 'FED', 'Israel', 'Hamas', 'Sonya Massey', 'gymnastics', 'Olympics', ""Boar's Head"", 'Dementia', 'Paris', 'abc news', 'gma']",50654,420,85,PT16M12S
6599,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,HDCF5wjwY78,"This Week with George Stephanopoulos Full Broadcast - Sunday, August 11, 2024",https://i.ytimg.com/vi/HDCF5wjwY78/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'JD Vance', 'Donald Trump', 'Kamala harris', 'Tim Walz', 'Charlamagne tha God', 'Jon Karl', 'Campaign', '2024', 'election', 'votes', 'roundtable', 'Donna Brazile', 'Kobluchar', 'abc news', 'This Week']",475819,4581,2651,PT46M30S
6600,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,jKVVGxHN_SU,"This Week with George Stephanopoulos Full Broadcast - Sunday, Aug 4, 2024",https://i.ytimg.com/vi/jKVVGxHN_SU/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Chris Christie', 'Byron Donalds', 'Jon Finer', 'Almar Latour', 'Pierre Thomas', 'Israel', 'Hamas', 'US', 'Donald Trump', 'Kamala Harris']",386797,4612,2716,PT46M50S
6601,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,N0HdiUjFSug,"This Week with George Stephanopoulos Full Broadcast - Sunday, July 28, 2024",https://i.ytimg.com/vi/N0HdiUjFSug/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Kamala Harris', 'Donald Trump', 'Joe Biden', 'Wes Moore', 'JB Pritzker', 'Chris Sununu', 'Laura Baron-Lopez', 'Secret Service', 'SWAT', 'Cheatle']",246390,2146,1047,PT47M3S
6602,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Ku6lFoDQU-M,"This Week with George Stephanopoulos Full Broadcast - Sunday, July 21, 2024",https://i.ytimg.com/vi/Ku6lFoDQU-M/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Mike Johnson', 'Donald Trump', 'Joe Biden', 'voters', 'Joe Manchin', 'Republicans', 'Democrats', 'This Week', 'Martha Raddatz']",20751,166,97,PT46M54S
6603,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,XPmpKXy_3P8,"This Week with George Stephanopoulos Full Broadcast - Sunday, July 14, 2024",https://i.ytimg.com/vi/XPmpKXy_3P8/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Donald Trump', 'Pennsylvania', 'Rally', 'DNC', 'RNC', 'Joe Biden', 'Secret Service', 'Assassination Attempt', 'former president', 'FBI']",197610,1342,1189,PT46M11S
6604,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,RB56NtFinmo,"This Week with George Stephanopoulos Full Broadcast - Sunday, July 7, 2024",https://i.ytimg.com/vi/RB56NtFinmo/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Joe Biden', 'Donald Trump', 'RNC', 'DNC', 'secret service', 'Kim Cheatle']",232242,1855,1715,PT45M55S
6605,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,69muPl4rmNs,"This Week with George Stephanopoulos Full Broadcast - Sunday, June 30, 2024",https://i.ytimg.com/vi/69muPl4rmNs/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'Jon Karl', 'Joe Biden', 'Donald Trump', 'Debate', 'Steve Bannon', 'Anthony Fauci', '2024', 'voters', 'Chris Coons', 'Jen Psaki', 'Bill Kristol', 'abc news', 'This Week', 'George Stephanopoulos', 'campaign']",165458,1460,1252,PT47M10S
6606,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,ibd6RtovcOo,"This Week with George Stephanopoulos Full Broadcast - Sunday, June 23, 2024",https://i.ytimg.com/vi/ibd6RtovcOo/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'martha raddatz', 'this week', 'Donald Trump', 'Joe Biden', 'presidential', 'debate', 'abc news', 'bill nye', 'elizabeth warren', 'barbara comstock', 'immigration', 'SCOTUS', 'DACA', 'heat wave', 'jon meachem', 'Frank Luntz', 'Doris Kearns', 'George Stephanopoulos', '2024']",86960,1151,761,PT46M17S
6607,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Pf5iMAT7AZU,"This Week with George Stephanopoulos Full Broadcast - Sunday, June 16, 2024",https://i.ytimg.com/vi/Pf5iMAT7AZU/mqdefault.jpg,"['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'This Week', 'Tim Scott', 'George Stephanopoulos', 'Jon Karl', 'Donald Trump', 'Trump conviction', 'Capitol Hill', 'January 6', 'veepstakes', '2020 election', 'Trump campaign', 'justice system', 'Manhattan District Attorney', 'Hunter Biden', 'Black voters', 'bump stocks', 'Supreme Court']",170983,2482,1463,PT46M55S
8129,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,3fT30AIxk3A,"Tropical Storm Ernesto batters Puerto Rico with strong winds, heavy rain",https://i.ytimg.com/vi/3fT30AIxk3A/mqdefault.jpg,"['abc', 'ernesto', 'forecast', 'gma', 'high', 'news', 'p_cmsid=2494279', 'p_vid=news-112825109', 'path', 'puerto', 'rico', 'storm', 'surf', 'tropical', 'weather', 'weekend']",26118,203,23,PT1M20S
8130,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,AQ1exAfVZus,Israel on high alert for attack by Iran or its proxies,https://i.ytimg.com/vi/AQ1exAfVZus/mqdefault.jpg,"['IDF', 'abc', 'attack', 'east', 'gma', 'hamas', 'hezbollah', 'international', 'iran', 'israel', 'middle', 'news', 'p_cmsid=2494279', 'p_vid=news-112797566', 'warships']",80943,350,472,PT2M5S
8131,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,5ogg36y8BuY,Illinois county sheriff says he's retiring amid fallout in Sonya Massey case,https://i.ytimg.com/vi/5ogg36y8BuY/mqdefault.jpg,"['Black', 'abc', 'county', 'gma', 'grayson', 'illinois', 'massey', 'murder', 'news', 'p_cmsid=2494279', 'p_vid=news-112770296', 'police', 'retire', 'sangamon', 'shaw', 'sheriff', 'shooting', 'sonya', 'woman']",8840,111,102,PT1M49S
8132,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,P1UISqLZuNM,Investigators review black boxes after deadly Brazil plane crash,https://i.ytimg.com/vi/P1UISqLZuNM/mqdefault.jpg,"['2283', '72-500', 'ATR', 'Aéreas', 'Linhas', 'Paolo', 'Sao', 'Vinhedo', 'Voepass', 'abc', 'black', 'box', 'brazil', 'crash', 'flight', 'gma', 'news', 'p_cmsid=2494279', 'p_vid=news-112770297', 'spiral']",49980,419,168,PT1M58S
8133,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,opvUZNwu9n4,Kamala Harris and Tim Walz gain momentum as they visit battleground states,https://i.ytimg.com/vi/opvUZNwu9n4/mqdefault.jpg,"['2024', 'campaign', 'election', 'harris', 'kamala', 'p_cmsid=2494279', 'p_vid=news-112770299', 'polls', 'president', 'states', 'swing', 'trump']",43819,641,422,PT3M22S
8134,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,XDM4AoUhvus,Israel orders more evacuations after deadly strike on Gaza school,https://i.ytimg.com/vi/XDM4AoUhvus/mqdefault.jpg,"['abc', 'attack', 'cease-fire', 'east', 'gaza', 'gma', 'hamas', 'hezbollah', 'iran', 'israel', 'middle', 'missile', 'netanyahu', 'news', 'p_cmsid=2494279', 'p_vid=news-112770298', 'pentagon', 'school', 'strike', 'war']",15061,132,75,PT2M21S
8135,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,G46nXbF5Q-k,Jordan Chiles bronze medal controversy,https://i.ytimg.com/vi/G46nXbF5Q-k/mqdefault.jpg,"['News', 'p_cmsid=2494279', 'p_vid=news-112753391', 'Jordan Chile', 'Olympics', 'bronze medal', 'floor exercise', 'sports', 'athletes', 'Romania', 'judges', 'Olympic Committee', 'basketball', 'Steph Curry', 'LeBron James', 'soccer', 'football', 'ABC News', 'GMA']",104575,2402,330,PT52S
8136,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,R1wKj-dyAPk,FDA approves new nasal spray for emergency allergic reactions,https://i.ytimg.com/vi/R1wKj-dyAPk/mqdefault.jpg,"['News', 'p_cmsid=2494279', 'p_vid=news-112753393', 'FDA', 'health', 'wellness', 'emergency allergic reactions', 'Neffy', 'epinephrine', 'EpiPen', 'drug', 'medication', 'nasal spray', 'ABC News', 'GMA']",5067,94,7,PT1M43S
8137,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,ROX_dMpVJHU,FBI investigates homemade bombs in Hawaii,https://i.ytimg.com/vi/ROX_dMpVJHU/mqdefault.jpg,"['News', 'p_cmsid=2494279', 'p_vid=news-112753394', 'FBI', 'police', 'MAUI', 'Hawaii', 'explosive device', 'homemade', 'damage', 'investigation', 'ABC News', 'GMA']",319267,10463,519,PT59S
8138,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,SlH6WIMRYZo,Fallout from Israeli strike on school-turned-shelter in Gaza,https://i.ytimg.com/vi/SlH6WIMRYZo/mqdefault.jpg,"['p_cmsid=2494279', 'p_vid=news-112753395', 'Israel', 'Gaza', 'Middle East', 'war', 'school', 'shelter', 'terrorist', 'IDF', 'Israel Defense', 'Forces', 'military', 'strike', 'fallout', 'ABC News', 'GMA']",14852,81,156,PT2M16S
10491,UCYPvAwZP8pZhSMW8qs7cVCw,India Today,OwbV8Uv_9Ro,"LIVE: PM Modi Calls For Secular Civil Code & One Nation, One Election | Independence Day News",https://i.ytimg.com/vi/OwbV8Uv_9Ro/mqdefault_live.jpg,"['india today', 'india today news', 'india today live', 'indian independence day live', 'indian prime minister modi live speech', 'pm modi live speech', 'pm modi speech from red fort', 'pm modi live news', 'pm moid live', 'pm modi live', 'Independence day celebrations', 'independence day Delhi', '78th Independence Day', 'PM Modi', 'PM Modi speech at red fort', 'Independence Day speech', 'about Independence Day', 'about Independence Day celebrations', 'Independence Day celebrations', 'PM Modi speech', 'UCC']",2528,14,0,P0D
10492,UCYPvAwZP8pZhSMW8qs7cVCw,India Today,5WmXQVId9Uc,PM Modi Meets Children At Red Fort After Independence Day Address | India Today News,https://i.ytimg.com/vi/5WmXQVId9Uc/mqdefault.jpg,"['india today', 'india today news', 'india today live', 'indian independence day live', 'indian prime minister modi live speech', 'pm modi live speech', 'pm modi speech from red fort', 'pm modi live news', 'pm moid live', 'pm modi live', 'Independence day celebrations', 'independence day Delhi', '78th Independence Day', 'PM Modi', 'PM Modi speech at red fort', 'Independence Day speech', 'about Independence Day', 'about Independence Day celebrations', 'Independence Day celebrations', 'PM Modi speech', 'UCC']",28190,248,13,PT15M9S
10493,UCYPvAwZP8pZhSMW8qs7cVCw,India Today,4_cOSezqKfs,"After 10 Years, Rahul Gandhi Is First Leader Of Opposition At I-day Celebrations | Independence Day",https://i.ytimg.com/vi/4_cOSezqKfs/mqdefault.jpg,"['india today', 'india today news', 'india today live', 'indian news live', 'india news live', 'english news', 'english news live', 'rahul gandhi', 'rahul gandhi news', 'rahul gandhi latest news', 'rahul gandhi independence day seat', 'rahul gandhi at independence day', 'rahul gandhi on independence day 2024', 'rahul gandhi on pm modi', 'pm modi independence day speech', 'rahul gandhi news today', 'congress', 'independence day 2024', 'Rahul Gandhi', 'Rahul Gandhi red fort', 'Rahul Gandhi independence day']",12869,266,194,PT2M11S
